model,dataset,N,strategy,regret_kind,n_problems,regret_mean,regret_median,regret_std,regret_p25,regret_p75,regret_p90,regret_p95,regret_p99,regret_max,regret_gt_10pp,regret_gt_20pp
Llama-3.2-3B,gsm8kfull,1,random_T,R1,1318,0.09198649430422964,0.06450000405311584,0.09564926858202638,0.022800028324127197,0.12519997358322144,0.2153800010681152,0.2875200003385543,0.44046001046895966,0.9187999740242958,0.34066767830045525,0.11532625189681335
Llama-3.2-3B,gsm8kfull,1,random_T,R2,1318,0.04157951427091458,0.027000010013580322,0.13989787101347692,0.0012500137090682983,0.0997999757528305,0.20937997698783872,0.28357999324798566,0.44046001046895966,0.9187999740242958,0.2496206373292868,0.10925644916540213
Llama-3.2-3B,gsm8kfull,2,T0.1,R1,1318,0.051961228976712306,0.0,0.11528073817426085,0.0,0.02822500024922192,0.2017200082540512,0.3231550075113771,0.5469769757986067,0.7322999779134989,0.18057663125948406,0.1039453717754173
Llama-3.2-3B,gsm8kfull,2,T0.1,R2,1318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Llama-3.2-3B,gsm8kfull,2,T0.2,R1,1318,0.054528527623838294,0.010249990213196725,0.0937108011203777,0.0,0.07144995033740997,0.16432999968528747,0.2431450000032782,0.39777701810002314,0.9907000064849854,0.19575113808801214,0.07663125948406677
Llama-3.2-3B,gsm8kfull,2,T0.2,R2,1318,0.0025672986471259895,0.0,0.07403997882129931,0.0,0.012024998664855957,0.06499999761581421,0.11062003076076497,0.21109799712896343,0.9907000064849854,0.05842185128983308,0.012139605462822459
Llama-3.2-3B,gsm8kfull,2,T0.3,R1,1318,0.05603330800071647,0.016499998047947884,0.09081013561514868,0.0005250126123428345,0.07702499628067017,0.1649900078773498,0.23601998686790454,0.3837400197982775,1.0,0.20333839150227617,0.07435508345978756
Llama-3.2-3B,gsm8kfull,2,T0.3,R2,1318,0.004072079024004166,0.000599980354309082,0.11001098427384663,-0.001774995995219797,0.023875027894973755,0.10946002602577208,0.16607999503612503,0.3162749871611593,1.0,0.10773899848254932,0.03717754172989378
Llama-3.2-3B,gsm8kfull,2,T0.4,R1,1318,0.05871054544121526,0.02059999108314514,0.09281813498860987,0.0020249783992767334,0.07827499508857727,0.17135999202728266,0.23995495736598946,0.39284800499677547,1.0,0.19954476479514416,0.07966616084977238
Llama-3.2-3B,gsm8kfull,2,T0.4,R2,1318,0.006749316464502955,0.002200007438659668,0.13113616026218503,-0.0026000000652857125,0.036024972796440125,0.13470000624656672,0.2211099982261656,0.3665489891171448,1.0,0.13732928679817905,0.057663125948406675
Llama-3.2-3B,gsm8kfull,2,T0.5,R1,1318,0.06162738912564502,0.02394998073577881,0.09661556941532162,0.003300011157989502,0.08020000904798508,0.1744400024414062,0.2538600102066993,0.4222820083796974,1.0,0.20561456752655538,0.07890743550834597
Llama-3.2-3B,gsm8kfull,2,T0.5,R2,1318,0.009666160148932713,0.0040000081062316895,0.14537935002585115,-0.002999999967869371,0.04592500627040863,0.15874000191688534,0.24607001841068243,0.4193750149011596,1.0,0.15933232169954475,0.06752655538694992
Llama-3.2-3B,gsm8kfull,2,T0.6,R1,1318,0.06626972617230033,0.0271499902009964,0.10218262888724117,0.004400014877319336,0.08292502164840698,0.18253001570701594,0.2785449802875513,0.4638299795985214,1.0,0.21851289833080426,0.09028831562974203
Llama-3.2-3B,gsm8kfull,2,T0.6,R2,1318,0.014308497195588021,0.006350010633468628,0.15784136281222094,-0.006125006475485861,0.059100016951560974,0.17716001272201537,0.27781501710414885,0.4638299795985214,1.0,0.18816388467374812,0.08725341426403642
Llama-3.2-3B,gsm8kfull,2,T0.7,R1,1318,0.07298474955792376,0.03145000338554382,0.10998495436874924,0.006950005888938904,0.08829998970031738,0.2022400081157684,0.293524983525276,0.5048320269584655,1.0,0.22078907435508346,0.10242792109256449
Llama-3.2-3B,gsm8kfull,2,T0.7,R2,1318,0.021023520581211454,0.011150002479553223,0.16756692532948142,-0.003550006542354822,0.07249999046325684,0.19954000115394585,0.293524983525276,0.5048320269584655,1.0,0.20257966616084977,0.10015174506828528
Llama-3.2-3B,gsm8kfull,2,T0.8,R1,1318,0.08066904340237901,0.03474999964237213,0.11653926269427262,0.008725009858608246,0.1003749668598175,0.22182997465133666,0.32635498940944646,0.5456109972298144,1.0,0.251896813353566,0.11684370257966616
Llama-3.2-3B,gsm8kfull,2,T0.8,R2,1318,0.028707814425666715,0.0153999924659729,0.17564356535511835,-0.0018750129383988678,0.0923750102519989,0.2198700107634067,0.3258450001478195,0.5456109972298144,1.0,0.2329286798179059,0.11456752655538695
Llama-3.2-3B,gsm8kfull,2,T0.9,R1,1318,0.09115159348275566,0.04119998216629028,0.12365630260311863,0.011200002394616604,0.12019999325275421,0.2569000244140624,0.34994999319314946,0.5930429887771598,0.998199999332428,0.2867981790591806,0.13808801213960548
Llama-3.2-3B,gsm8kfull,2,T0.9,R2,1318,0.03919036450604336,0.022500012069940567,0.18306034635648075,-0.0019000129541382194,0.10712502896785736,0.2534799993038176,0.34994999319314946,0.5930429887771598,0.998199999332428,0.25796661608497723,0.13505311077389984
Llama-3.2-3B,gsm8kfull,2,T1.0,R1,1318,0.1085083455092709,0.056199997663497925,0.13277288169248735,0.015925012528896332,0.14930002391338348,0.2886300325393677,0.38050002455711335,0.6202279937267302,0.998199999332428,0.37177541729893776,0.17981790591805766
Llama-3.2-3B,gsm8kfull,2,T1.0,R2,1318,0.05654711653255859,0.035149991512298584,0.19050138049526702,0.0018250048160552979,0.1335500031709671,0.2885300159454346,0.38050002455711335,0.6202279937267302,0.998199999332428,0.3216995447647951,0.1669195751138088
Llama-3.2-3B,gsm8kfull,2,T1.1,R1,1318,0.14490493124983153,0.09495002031326294,0.15152476990936936,0.03322501480579376,0.2064249962568283,0.36000998020172115,0.4668999969959256,0.6697730159759512,0.998199999332428,0.48330804248861914,0.26327769347496205
Llama-3.2-3B,gsm8kfull,2,T1.1,R2,1318,0.09294370227311921,0.061399996280670166,0.20283819695590363,0.011325016617774963,0.1797499805688858,0.3560399830341338,0.4634850308299062,0.6697730159759512,0.998199999332428,0.40591805766312594,0.2291350531107739
Llama-3.2-3B,gsm8kfull,2,T1.2,R1,1318,0.23471578155820538,0.18390000611543655,0.18702674044992088,0.08892502263188362,0.33697502315044403,0.509059989452362,0.6254950098693366,0.7741369916498658,0.998199999332428,0.7071320182094082,0.4650986342943854
Llama-3.2-3B,gsm8kfull,2,T1.2,R2,1318,0.1827545525814931,0.14445000886917114,0.22973061032381084,0.048000022768974304,0.3131999969482422,0.5042700082063675,0.6156500212848172,0.7741369916498658,0.998199999332428,0.6062215477996965,0.3945371775417299
Llama-3.2-3B,gsm8kfull,2,best_fixed_T,R1,1318,0.051961228976712306,0.0,0.11528073817426085,0.0,0.02822500024922192,0.2017200082540512,0.3231550075113771,0.5469769757986067,0.7322999779134989,0.18057663125948406,0.1039453717754173
Llama-3.2-3B,gsm8kfull,2,best_fixed_T,R2,1318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Llama-3.2-3B,gsm8kfull,2,consensus_vote,R1,1318,0.05313034872185292,0.007199987602233893,0.09833341198241535,0.0,0.05839999274462462,0.17499998767375946,0.27882999624729154,0.4443960132732383,0.6705999782562255,0.17071320182094082,0.0819423368740516
Llama-3.2-3B,gsm8kfull,2,consensus_vote,R2,1318,0.0011691197451406147,0.0,0.037096523348352506,-0.0001000016476143949,0.006200022172927894,0.031010015678405767,0.05264502582550017,0.10765800938987707,0.49490000648498533,0.012898330804248861,0.0015174506828528073
Llama-3.2-3B,gsm8kfull,2,equal_mix,R1,1318,0.05313034872185292,0.007199987602233893,0.09833341198241535,0.0,0.05839999274462462,0.17499998767375946,0.27882999624729154,0.4443960132732383,0.6705999782562255,0.17071320182094082,0.0819423368740516
Llama-3.2-3B,gsm8kfull,2,equal_mix,R2,1318,0.0011691197451406147,0.0,0.037096523348352506,-0.0001000016476143949,0.006200022172927894,0.031010015678405767,0.05264502582550017,0.10765800938987707,0.49490000648498533,0.012898330804248861,0.0015174506828528073
Llama-3.2-3B,gsm8kfull,2,random_T,R1,1318,0.09004787519621067,0.06334999203681946,0.09386090495847388,0.022800028324127197,0.12162499129772186,0.20626001358032225,0.2825449764728546,0.44696301400661426,0.9041000083088875,0.3315629742033384,0.10925644916540213
Llama-3.2-3B,gsm8kfull,2,random_T,R2,1318,0.038086646219498366,0.025700002908706665,0.1397690912251811,0.0011999979615211487,0.09337501227855682,0.20223000049591064,0.2812199771404265,0.44696301400661426,0.9041000083088875,0.23520485584218512,0.10318664643399089
Llama-3.2-3B,gsm8kfull,4,T0.1,R1,1318,0.07053041378008781,0.0,0.16139154080088888,0.0,0.025112502742558718,0.2850683838129042,0.4432300075888621,0.7398253634375568,0.9390000058338046,0.18968133535660092,0.13201820940819423
Llama-3.2-3B,gsm8kfull,4,T0.1,R2,1318,0.02333312020263802,0.0,0.17763094129393303,-0.005370810627937317,0.004179148585535586,0.20759666562080367,0.401184202096192,0.6680109850782899,0.8459166884422302,0.1479514415781487,0.1047040971168437
Llama-3.2-3B,gsm8kfull,4,T0.2,R1,1318,0.061080729316045426,0.0004000067710876465,0.12940171790865126,0.0,0.05091249942779541,0.2147416785359382,0.3552025085897181,0.6278533440828297,0.9998999834060669,0.19347496206373294,0.10849772382397573
Llama-3.2-3B,gsm8kfull,4,T0.2,R2,1318,0.013883435738595625,0.0,0.12026352882603941,-0.005200013518333435,0.0027375014033168554,0.1284716665744781,0.23588085696101185,0.46132285945117446,0.7065333779901266,0.11911987860394538,0.06525037936267071
Llama-3.2-3B,gsm8kfull,4,T0.3,R1,1318,0.05438066592661004,0.001100003719329834,0.11371472563690038,0.0,0.052812494337558746,0.17533667293027974,0.2900583162903782,0.5611338165402383,1.0,0.17526555386949924,0.08725341426403642
Llama-3.2-3B,gsm8kfull,4,T0.3,R2,1318,0.0071833723491602375,0.0,0.07975969289981438,-0.0045749914133921266,0.0013750046491622925,0.0779816664755344,0.14859998673200608,0.3124800550937641,0.5436499863862991,0.07587253414264036,0.030349013657056147
Llama-3.2-3B,gsm8kfull,4,T0.4,R1,1318,0.05058186620708967,0.0023000240325927734,0.10651783071500939,0.0,0.04819164611399174,0.15348501205444326,0.2734116598963732,0.4705794876813886,1.0,0.16160849772382396,0.07814871016691957
Llama-3.2-3B,gsm8kfull,4,T0.4,R2,1318,0.0033845726296398665,0.0,0.05081187344009001,-0.003237515687942505,0.0013874918222427368,0.04763000085949894,0.0859099790453909,0.19901448786258688,0.38064998388290405,0.03793626707132018,0.009863429438543247
Llama-3.2-3B,gsm8kfull,4,T0.5,R1,1318,0.04822261054381427,0.0030666887760162354,0.10299308548268886,0.0,0.047600001096725464,0.14577998518943786,0.24344669915735706,0.5003458435833448,1.0,0.15402124430955993,0.07435508345978756
Llama-3.2-3B,gsm8kfull,4,T0.5,R2,1318,0.0010253169663644694,0.0,0.02878830913552801,-0.002387493848800659,0.000800013542175293,0.023195008933544144,0.0458049863576889,0.08605501621961592,0.17266671359539032,0.00834597875569044,0.0
Llama-3.2-3B,gsm8kfull,4,T0.6,R1,1318,0.047197293577449805,0.00437501072883606,0.10240874554678141,0.0,0.046433381736278534,0.14593003988265987,0.22181832790374745,0.5156294603645801,1.0,0.1433990895295903,0.0637329286798179
Llama-3.2-3B,gsm8kfull,4,T0.6,R2,1318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Llama-3.2-3B,gsm8kfull,4,T0.7,R1,1318,0.04876531427140429,0.006258338689804077,0.10673493106103067,0.00010001659393310547,0.05059581995010376,0.13556496202945703,0.23249999508261635,0.5286362966895102,1.0,0.1464339908952959,0.05918057663125948
Llama-3.2-3B,gsm8kfull,4,T0.7,R2,1318,0.0015680206939544933,0.0,0.026882637902046355,-0.000299990177154541,0.0033500194549560547,0.02185999155044555,0.03822670578956603,0.07616416841745365,0.48431670665740967,0.0037936267071320183,0.0015174506828528073
Llama-3.2-3B,gsm8kfull,4,T0.8,R1,1318,0.05080369133894307,0.007358324801316485,0.1106330120848558,0.00010001659393310547,0.0464625209569931,0.14466831684112547,0.23407497704029048,0.5654092226922504,1.0,0.15098634294385432,0.0637329286798179
Llama-3.2-3B,gsm8kfull,4,T0.8,R2,1318,0.003606397761493274,0.00013333559036254883,0.04093590926768545,-0.00010001659393310547,0.008183320984244347,0.043445007503032644,0.07080500423908233,0.12918867051601396,0.48431670665740967,0.023520485584218515,0.0007587253414264037
Llama-3.2-3B,gsm8kfull,4,T0.9,R1,1318,0.054690363344333005,0.007624924182891846,0.11598147897865972,0.00019997358322143555,0.04964579641819,0.16487502753734587,0.2608674868941302,0.6079301650822158,1.0,0.165402124430956,0.07207890743550835
Llama-3.2-3B,gsm8kfull,4,T0.9,R2,1318,0.007493069766883205,0.0004000067710876465,0.05933763197695847,-0.00010001659393310547,0.014849931001663208,0.0655865967273712,0.10916339457035053,0.19779268950223894,0.48431670665740967,0.057663125948406675,0.009104704097116844
Llama-3.2-3B,gsm8kfull,4,T1.0,R1,1318,0.06427420215872347,0.009258322417736053,0.1268306186952091,0.0004500150680541992,0.06283749639987946,0.20023666024208067,0.3054357901215553,0.6601420119404784,1.0,0.19499241274658574,0.10091047040971168
Llama-3.2-3B,gsm8kfull,4,T1.0,R2,1318,0.017076908581273663,0.0012499690055847168,0.08234726204944294,0.0,0.028904125094413757,0.10434002280235265,0.17307005003094644,0.2824271363019935,0.5349667072296143,0.10166919575113809,0.03490136570561457
Llama-3.2-3B,gsm8kfull,4,T1.1,R1,1318,0.0913656288789304,0.01759999990463257,0.15619527614339115,0.001100003719329834,0.11297498643398285,0.28819499015808103,0.4415591470897195,0.7530935007333736,1.0,0.26251896813353565,0.15781487101669195
Llama-3.2-3B,gsm8kfull,4,T1.1,R2,1318,0.0441683353014806,0.006616711616516113,0.11828934961116139,0.00019997358322143555,0.062362462282180786,0.2047583788633346,0.2923558234237131,0.434382646381855,0.721833348274231,0.18512898330804248,0.10318664643399089
Llama-3.2-3B,gsm8kfull,4,T1.2,R1,1318,0.18321302353279545,0.08529168367385864,0.22574344171715835,0.01568332652823301,0.2650458365678787,0.5534499995410438,0.6856000006198882,0.8945184031128878,1.0,0.47192716236722304,0.32473444613050073
Llama-3.2-3B,gsm8kfull,4,T1.2,R2,1318,0.13601572995534567,0.05470842123031616,0.1962710688135229,0.0073000043630599976,0.2201250120997429,0.4541616082191467,0.5744349308311939,0.7288188268244259,0.8900999948382378,0.40743550834597875,0.2746585735963581
Llama-3.2-3B,gsm8kfull,4,best_fixed_T,R1,1318,0.047197293577449805,0.00437501072883606,0.10240874554678141,0.0,0.046433381736278534,0.14593003988265987,0.22181832790374745,0.5156294603645801,1.0,0.1433990895295903,0.0637329286798179
Llama-3.2-3B,gsm8kfull,4,best_fixed_T,R2,1318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Llama-3.2-3B,gsm8kfull,4,consensus_vote,R1,1318,0.05776396236594099,0.0008250132083892914,0.1199361065995134,0.0,0.051754146000743004,0.2039183442497253,0.3166383213671044,0.5474790236199691,0.9951499834060669,0.18512898330804248,0.10166919575113809
Llama-3.2-3B,gsm8kfull,4,consensus_vote,R2,1318,0.010566668788491192,0.0,0.10738791325020246,-0.005074985408782984,0.0021625008598590914,0.1172016752203305,0.21170750792741705,0.4128309720465342,0.6566000455538432,0.11001517450682853,0.05614567526555387
Llama-3.2-3B,gsm8kfull,4,equal_mix,R1,1318,0.05776396236594099,0.0008250132083892914,0.1199361065995134,0.0,0.051754146000743004,0.2039183442497253,0.3166383213671044,0.5474790236199691,0.9951499834060669,0.18512898330804248,0.10166919575113809
Llama-3.2-3B,gsm8kfull,4,equal_mix,R2,1318,0.010566668788491192,0.0,0.10738791325020246,-0.005074985408782984,0.0021625008598590914,0.1172016752203305,0.21170750792741705,0.4128309720465342,0.6566000455538432,0.11001517450682853,0.05614567526555387
Llama-3.2-3B,gsm8kfull,4,random_T,R1,1318,0.06877347889707869,0.024058362934738398,0.10087307241717924,0.0025500059127807617,0.10507500916719437,0.18995670676231377,0.2518166214227673,0.47606979489326456,0.9190999865531921,0.26479514415781485,0.08421851289833081
Llama-3.2-3B,gsm8kfull,4,random_T,R2,1318,0.021576185319628887,0.004958301782608032,0.04664882431271638,0.0004000067710876465,0.029137494042515755,0.08493331074714659,0.11518918871879558,0.1961365041136733,0.2484166920185089,0.07435508345978756,0.009863429438543247
Llama-3.2-3B,gsm8kfull,8,T0.1,R1,1318,0.08414207203889988,0.0,0.19898562709122997,0.0,0.013424977660179138,0.3665299713611602,0.5925633778155315,0.8836430981470759,0.9942333116778173,0.18816388467374812,0.1433990895295903
Llama-3.2-3B,gsm8kfull,8,T0.1,R2,1318,0.043980994941203444,0.0,0.22004292820131735,-0.0007333606481552124,0.002463312412146479,0.3053574860095977,0.5504274935112327,0.8457302090525622,0.9835833325632848,0.16009104704097116,0.1251896813353566
Llama-3.2-3B,gsm8kfull,8,T0.2,R1,1318,0.06787934068978452,0.0,0.16033049608839545,0.0,0.028942855540663004,0.27416155934333797,0.4462567037175173,0.7683233015146105,1.0,0.17754172989377845,0.12139605462822459
Llama-3.2-3B,gsm8kfull,8,T0.2,R2,1318,0.02771826359208808,0.0,0.17030793204971587,-0.0008958131074905396,0.0007433333521476015,0.17862745379097744,0.36857799007302605,0.685949806421995,0.9714332728181034,0.13505311077389984,0.09408194233687406
Llama-3.2-3B,gsm8kfull,8,T0.3,R1,1318,0.05717741178719259,0.0,0.1392379799956183,0.0,0.02872079610824585,0.1895024955272672,0.38345559949520935,0.6731991701200596,1.0,0.16009104704097116,0.09939301972685888
Llama-3.2-3B,gsm8kfull,8,T0.3,R2,1318,0.017016334689496156,0.0,0.13686640510301815,-0.0009999871253967285,0.0002999975549755618,0.11062856316566459,0.26339101849589486,0.5732375043118371,0.9063332751393318,0.10318664643399089,0.07207890743550835
Llama-3.2-3B,gsm8kfull,8,T0.4,R1,1318,0.05026446141774076,0.0,0.12538794914806373,0.0,0.02658780143246986,0.16537428200244902,0.31216255072504184,0.6118760591745368,1.0,0.13960546282245828,0.0834597875569044
Llama-3.2-3B,gsm8kfull,8,T0.4,R2,1318,0.010103384320044326,0.0,0.11117242816985619,-0.0009999871253967285,0.000299990177154541,0.08243500597236557,0.20186728648841376,0.46938555016182143,0.7183332741260529,0.08801213960546282,0.051593323216995446
Llama-3.2-3B,gsm8kfull,8,T0.5,R1,1318,0.0457242101838457,0.0,0.11599442934117908,0.0,0.028327614068984985,0.14997316375374795,0.27454303652048073,0.5452658966183648,1.0,0.13429438543247343,0.07132018209408195
Llama-3.2-3B,gsm8kfull,8,T0.5,R2,1318,0.005563133086149259,0.0,0.08902075658393913,-0.0009999871253967285,0.00010001244481827598,0.05983537244610487,0.15810127789154643,0.35867002427577943,0.5969000123441219,0.07738998482549317,0.03338391502276176
Llama-3.2-3B,gsm8kfull,8,T0.6,R1,1318,0.04211548924841393,0.00010001659393310547,0.10901043223450217,0.0,0.029272325802594423,0.13178097605705255,0.2328648209571829,0.5655219641327827,1.0,0.1244309559939302,0.0637329286798179
Llama-3.2-3B,gsm8kfull,8,T0.6,R2,1318,0.0019544121507174867,0.0,0.06525240809998095,-0.0009999871253967285,9.999999747378752e-05,0.043399901315569825,0.11383403409272429,0.2302817730605601,0.48830001056194305,0.05690440060698027,0.018209408194233688
Llama-3.2-3B,gsm8kfull,8,T0.7,R1,1318,0.041049982008034974,0.00019997358322143555,0.1082345342586576,0.0,0.02856844663619995,0.119049996137619,0.2140737362205979,0.569591856598854,1.0,0.1244309559939302,0.054628224582701064
Llama-3.2-3B,gsm8kfull,8,T0.7,R2,1318,0.0008889049103385338,0.0,0.04595370849340003,-0.001100003719329834,0.0,0.026454214937984912,0.08010548502206764,0.18180720105767187,0.34220001101493835,0.032625189681335355,0.006069802731411229
Llama-3.2-3B,gsm8kfull,8,T0.8,R1,1318,0.0402153863949117,0.0003000199794769287,0.10818703980141559,0.0,0.02704322338104248,0.11794617027044295,0.204738924652338,0.5776977124810188,1.0,0.11608497723823975,0.05083459787556904
Llama-3.2-3B,gsm8kfull,8,T0.8,R2,1318,5.430929721526082e-05,0.0,0.027518626573592078,-0.000800013542175293,0.00010001659393310547,0.017789491266012186,0.039383165538310956,0.1046734081208705,0.20424238592386246,0.012898330804248861,0.0007587253414264037
Llama-3.2-3B,gsm8kfull,8,T0.9,R1,1318,0.04016107709769644,0.0003833472728729248,0.1095203712688619,0.0,0.024087443947792053,0.11368502229452132,0.2088630288839336,0.6602631063759303,1.0,0.11229135053110774,0.05386949924127466
Llama-3.2-3B,gsm8kfull,8,T0.9,R2,1318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Llama-3.2-3B,gsm8kfull,8,T1.0,R1,1318,0.04486264741446551,0.000500023365020752,0.11769443290882796,0.0,0.027559706941246986,0.1307978011667728,0.24372116774320507,0.6409378138184546,1.0,0.1251896813353566,0.06449165402124431
Llama-3.2-3B,gsm8kfull,8,T1.0,R2,1318,0.004701570316769068,0.0,0.03844751141950926,0.0,0.002716735005378723,0.033277523517608626,0.06545223742723455,0.11995613515377027,0.5082166790962219,0.01896813353566009,0.0015174506828528073
Llama-3.2-3B,gsm8kfull,8,T1.1,R1,1318,0.06901383227073818,0.001316666603088379,0.1554154647115979,0.0,0.053304689936339855,0.2344394981861114,0.3943124949932089,0.7746448652446268,1.0,0.18740515933232169,0.11456752655538695
Llama-3.2-3B,gsm8kfull,8,T1.1,R2,1318,0.02885275517304175,0.00019997358322143555,0.08957627483647529,0.0,0.01813119649887085,0.12537049055099486,0.22295811027288348,0.3842909832298754,0.7673928588628769,0.11760242792109256,0.05538694992412747
Llama-3.2-3B,gsm8kfull,8,T1.2,R1,1318,0.16455378942838322,0.030000030994415283,0.2557522209005285,0.0008145934989443049,0.2218264490365982,0.6114147335290907,0.783489272743463,0.9662498401477932,1.0,0.3497723823975721,0.26251896813353565
Llama-3.2-3B,gsm8kfull,8,T1.2,R2,1318,0.12439271233068679,0.017659783363342285,0.21129103548018183,0.0004000017124781152,0.15593826305121183,0.4685402274131774,0.6354918636381625,0.8098223026841878,0.9613652378320694,0.3133535660091047,0.22230652503793627
Llama-3.2-3B,gsm8kfull,8,best_fixed_T,R1,1318,0.04016107709769644,0.0003833472728729248,0.1095203712688619,0.0,0.024087443947792053,0.11368502229452132,0.2088630288839336,0.6602631063759303,1.0,0.11229135053110774,0.05386949924127466
Llama-3.2-3B,gsm8kfull,8,best_fixed_T,R2,1318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Llama-3.2-3B,gsm8kfull,8,consensus_vote,R1,1318,0.05070486909064868,8.332503673735836e-05,0.11897016129587988,0.0,0.03515268761771059,0.17165178284645075,0.3097277585446267,0.5841341729581169,1.0,0.15022761760242792,0.08421851289833081
Llama-3.2-3B,gsm8kfull,8,consensus_vote,R2,1318,0.010543791992952242,0.0,0.11252336172767524,-0.0009999871253967285,9.999999999998899e-05,0.0824349827623366,0.20140546809582435,0.46612856897067995,0.6854332727432251,0.09028831562974203,0.05083459787556904
Llama-3.2-3B,gsm8kfull,8,equal_mix,R1,1318,0.05070486909064868,8.332503673735836e-05,0.11897016129587988,0.0,0.03515268761771059,0.17165178284645075,0.3097277585446267,0.5841341729581169,1.0,0.15022761760242792,0.08421851289833081
Llama-3.2-3B,gsm8kfull,8,equal_mix,R2,1318,0.010543791992952242,0.0,0.11252336172767524,-0.0009999871253967285,9.999999999998899e-05,0.0824349827623366,0.20140546809582435,0.46612856897067995,0.6854332727432251,0.09028831562974203,0.05083459787556904
Llama-3.2-3B,gsm8kfull,8,random_T,R1,1318,0.06231779766713607,0.00702690496109426,0.10808828200149023,0.00010001659393310547,0.08350425958633423,0.2050889432430267,0.27682301998138426,0.5137868627905807,0.9255999997258186,0.2276176024279211,0.1054628224582701
Llama-3.2-3B,gsm8kfull,8,random_T,R2,1318,0.02215672056943963,0.0009999871253967285,0.06691723186082292,0.0,0.022358104586601257,0.09656092524528488,0.16713382899761153,0.27208858758211135,0.36656659841537476,0.09863429438543247,0.03186646433990895
Llama-3.2-3B,gsm8kfull,16,T0.1,R1,1318,0.09247880842542341,0.0,0.22794340085360498,0.0,0.0024384546559304,0.4250901371240615,0.7170551575720308,0.970046515073627,1.0,0.17071320182094082,0.13960546282245828
Llama-3.2-3B,gsm8kfull,16,T0.1,R2,1318,0.05921248464074422,0.0,0.2421182432129476,0.0,0.00019997358322143555,0.320508447382599,0.648847838367146,0.9562052549980573,0.9994999766349792,0.14871016691957512,0.11911987860394538
Llama-3.2-3B,gsm8kfull,16,T0.2,R1,1318,0.07268585697472517,0.0,0.1869443272134571,0.0,0.008683238876983523,0.28277331590652466,0.5378888513892889,0.896439358751522,1.0,0.15857359635811835,0.1236722306525038
Llama-3.2-3B,gsm8kfull,16,T0.2,R2,1318,0.03941953319004598,0.0,0.1887453123704726,0.0,0.0,0.1728946266695854,0.4630997426807866,0.8434972999989983,0.9977999925613403,0.1282245827010622,0.09256449165402124
Llama-3.2-3B,gsm8kfull,16,T0.3,R1,1318,0.059897566980083944,0.0,0.16369297592778825,0.0,0.008109671609418001,0.19442965835332868,0.46051428318023485,0.7821903379727146,1.0,0.13353566009104703,0.09939301972685888
Llama-3.2-3B,gsm8kfull,16,T0.3,R2,1318,0.026631243195404747,0.0,0.1530007471333617,0.0,0.0,0.10159031301736825,0.3200009902437156,0.6932876988500355,0.9786999933421612,0.10166919575113809,0.07283763277693475
Llama-3.2-3B,gsm8kfull,16,T0.4,R1,1318,0.05135559767318372,0.0,0.1456958384019133,0.0,0.00867500901222229,0.17152900847722774,0.37589425817131905,0.753757660202682,1.0,0.12291350531107739,0.08801213960546282
Llama-3.2-3B,gsm8kfull,16,T0.4,R2,1318,0.01808927388850453,0.0,0.12473818242061918,0.0,0.0,0.05987522769719358,0.2569593304302539,0.5794943603873248,0.8099333345890045,0.08801213960546282,0.05918057663125948
Llama-3.2-3B,gsm8kfull,16,T0.5,R1,1318,0.04493112203791927,0.0,0.13104118795980896,0.0,0.00829568714107154,0.1438510417938231,0.3012675136327739,0.6628534004092215,1.0,0.11608497723823975,0.07511380880121396
Llama-3.2-3B,gsm8kfull,16,T0.5,R2,1318,0.011664798253240074,0.0,0.09897828309392184,0.0,0.0,0.04963752194307736,0.17536496100947252,0.4573813447169953,0.6856000125408173,0.07511380880121396,0.042488619119878605
Llama-3.2-3B,gsm8kfull,16,T0.6,R1,1318,0.04008296439520102,0.0,0.1198740927812696,0.0,0.007958810458148946,0.11722830235958097,0.2581966638565053,0.5842713347077366,1.0,0.11077389984825493,0.0629742033383915
Llama-3.2-3B,gsm8kfull,16,T0.6,R2,1318,0.006816640610521832,0.0,0.07294532225659962,0.0,0.0,0.035037023527547666,0.12191515490412691,0.3021160055696963,0.6183000281453133,0.061456752655538696,0.026555386949924126
Llama-3.2-3B,gsm8kfull,16,T0.7,R1,1318,0.037834075155845345,0.0,0.11566679389513809,0.0,0.009770288015715778,0.11202129721641538,0.2087933719158172,0.6513440144062003,1.0,0.10849772382397573,0.05311077389984825
Llama-3.2-3B,gsm8kfull,16,T0.7,R2,1318,0.00456775137116615,0.0,0.051808822684689,0.0,0.0,0.025905890017747873,0.08762231618165958,0.21069532960653295,0.4715000241994858,0.0417298937784522,0.012139605462822459
Llama-3.2-3B,gsm8kfull,16,T0.8,R1,1318,0.035337459835929834,0.0,0.11136415443684329,0.0,0.009186638650135137,0.1068223267793655,0.19535995125770564,0.5980008959770177,1.0,0.1047040971168437,0.048558421851289835
