combo,baseline,N,stratum,mean,std6,n_pids
mathfull_Qwen2.5-3B,T0.4,8,L1,0.9937408070384707,0.0001239024937010828,2715
mathfull_Qwen2.5-3B,T0.4,8,L2,0.8962421100364332,0.0013335793033551384,384
mathfull_Qwen2.5-3B,T0.4,8,L3,0.7551505551323828,0.0027565638273139305,293
mathfull_Qwen2.5-3B,T0.4,8,L4,0.5543146264635711,0.0019655003325136132,361
mathfull_Qwen2.5-3B,T0.4,8,L5,0.12997390814570006,0.0012614903871914194,1018
mathfull_Qwen2.5-3B,T0.4,8,overall,0.7536875692020327,0.0011182088955181948,4771
mathfull_Qwen2.5-3B,T0.5,8,L1,0.9916975254596578,9.118715628996456e-05,2715
mathfull_Qwen2.5-3B,T0.5,8,L2,0.8889991303335086,0.0017915504441804633,384
mathfull_Qwen2.5-3B,T0.5,8,L3,0.7451713115715372,0.0021660896754942083,293
mathfull_Qwen2.5-3B,T0.5,8,L4,0.5586862196051108,0.0032864850940653154,361
mathfull_Qwen2.5-3B,T0.5,8,L5,0.14202281191221428,0.0014198745964414828,1018
mathfull_Qwen2.5-3B,T0.5,8,overall,0.7542306832457719,0.0013411337325842342,4771
mathfull_Qwen2.5-3B,T0.6,8,L1,0.989580273819359,0.000175522545154163,2715
mathfull_Qwen2.5-3B,T0.6,8,L2,0.8812805269375935,0.0027338230682154084,384
mathfull_Qwen2.5-3B,T0.6,8,L3,0.7384687212197294,0.0016772363911909717,293
mathfull_Qwen2.5-3B,T0.6,8,L4,0.559745047229625,0.0019134464537586592,361
mathfull_Qwen2.5-3B,T0.6,8,L5,0.14964417856199283,0.0006060324034002163,1018
mathfull_Qwen2.5-3B,T0.6,8,overall,0.7536992741368643,0.0010710879098340988,4771
mathfull_Qwen2.5-3B,T0.7,8,L1,0.9870440717218266,8.699392760158553e-05,2715
mathfull_Qwen2.5-3B,T0.7,8,L2,0.8684060228560054,0.002449205712032241,384
mathfull_Qwen2.5-3B,T0.7,8,L3,0.71574164607453,0.0014179369703621223,293
mathfull_Qwen2.5-3B,T0.7,8,L4,0.5506844705885271,0.003884072739307969,361
mathfull_Qwen2.5-3B,T0.7,8,L5,0.15450727281256868,0.0012105487610491004,1018
