model,dataset,stratum,N,best_t_mean,best_t_seed_std,t_star,level_n_problems,dataset_family,acc_t1p0_mean,acc_t0p1_mean,acc_random_t_mean,acc_equal_mix_mean,acc_consensus_vote_mean,acc_t1p0_std,acc_t0p1_std,acc_random_t_std,acc_equal_mix_std,acc_consensus_vote_std,acc_v1_mean,acc_v1_std,gap_vs_t1p0,gap_vs_t0p1,gap_vs_random_t,gap_vs_equal_mix,gap_vs_consensus_vote,gap_vs_v1
Llama-3.2-3B,gsm8kfull,Lr,128,0.0665277778274483,0.0009285840812197,1.1,60,gsm8kfull,0.0661400461284857,0.0,0.0254571759814603,0.0032291666666666,0.0076875,0.0016267524110801,0.0,0.0015338292660389,0.0006284626303749,0.0009920109113049,,,0.0003877316989625984,0.0665277778274483,0.041070601845988,0.0632986111607817,0.0588402778274483,
Llama-3.2-3B,gsm8kfull,Lr,256,0.0656481482269656,0.0010985983988043,1.0,60,gsm8kfull,0.0656481482269656,0.0,0.0257638889390768,0.0030902777777777,0.0120486111111111,0.0010985983988043,0.0,0.0015793078489542,0.0009073070144766,0.0006376043850632,,,0.0,0.0656481482269656,0.0398842592878888,0.0625578704491879,0.0535995371158545,
Llama-3.2-3B,gsm8kfull,Lr,512,0.0661805553982655,0.0010346991518117,1.0,60,gsm8kfull,0.0661805553982655,0.0,0.0229861109595124,0.0015277777777777,0.0150347222222222,0.0010346991518117,0.0,0.0024673799078432,0.0008086625904449,0.0010156472575908,,,0.0,0.0661805553982655,0.0431944444387531,0.06465277762048781,0.05114583317604331,
Llama-3.2-3B,gsm8kfull,Lr,1024,0.066875000215239,0.0005270467655814,1.0,60,gsm8kfull,0.066875000215239,0.0,0.0262152777958868,0.0005555555555555,0.0159027777777777,0.0005270467655814,0.0,0.0025427479273859,0.0005046083923495,0.0004871021643541,,,0.0,0.066875000215239,0.0406597224193522,0.0663194446596835,0.0509722224374613,
Llama-3.2-3B,gsm8kfull,Lr,1536,0.0671180557200892,0.0008976885935067,1.0,60,gsm8kfull,0.0671180557200892,0.0,0.0260763887109027,0.0004166666666666,0.0163541666666666,0.0008976885935067,0.0,0.0022376850471948,0.0003726779962499,0.0003159531435021,,,0.0,0.0671180557200892,0.0410416670091865,0.0667013890534226,0.050763889053422606,
Llama-3.2-3B,gsm8kfull,Lr,2048,0.0669444445313678,0.0011686491695431,1.0,60,gsm8kfull,0.0669444445313678,0.0,0.0246874997650997,0.0,0.0167708333333333,0.0011686491695431,0.0,0.0025744133631447,0.0,0.0002551551815399,,,0.0,0.0669444445313678,0.0422569447662681,0.0669444445313678,0.0501736111980345,
Llama-3.2-3B,gsm8kfull,overall,1,0.7489314623938785,0.0033148622500243,0.1,1318,gsm8kfull,0.6839877357635766,0.7489314623938785,0.7066167189061763,0.7485552604957011,0.7485552604957011,0.0039315471124211,0.0033148622500243,0.003087580035364,0.0038693112620606,0.0038693112620606,,,0.0649437266303019,0.0,0.042314743487702255,0.00037620189817744176,0.00037620189817744176,
Llama-3.2-3B,gsm8kfull,overall,2,0.7486390370788918,0.002026207851523,0.1,1318,gsm8kfull,0.6922309696125539,0.7486390370788918,0.7104783144774321,0.7476400480526045,0.7476400480526045,0.0030641963549849,0.002026207851523,0.0028163535416089,0.0027852885480756,0.0027852885480756,,,0.05640806746633786,0.0,0.03816072260145964,0.0009989890262872558,0.0009989890262872558,
Llama-3.2-3B,gsm8kfull,overall,4,0.7870184217753846,0.0022373595982406,0.6,1318,gsm8kfull,0.7699349841780017,0.7636657504796591,0.7655346401636529,0.7764942674085311,0.7764942674085311,0.0040285604694215,0.0034721744544083,0.0031956583575667,0.0023100301897092,0.0023100301897092,,,0.017083437597382956,0.02335267129572549,0.0214837816117317,0.0105241543668535,0.0105241543668535,
Llama-3.2-3B,gsm8kfull,overall,8,0.8147023372411832,0.0032143343626049,0.9,1318,gsm8kfull,0.8093773045200658,0.7698345749788131,0.7917922717977465,0.8033593693547219,0.8033593693547219,0.0032126940374463,0.0020685918583093,0.003627940323417,0.0026922698762516,0.0026922698762516,,,0.005325032721117395,0.0448677622623701,0.022910065443436767,0.011342967886461386,0.011342967886461386,
Llama-3.2-3B,gsm8kfull,overall,16,0.8317202168827609,0.0027587872455284,0.9,1318,gsm8kfull,0.8290495682858354,0.772673716784168,0.8045613645246421,0.8130583100563658,0.8135197507857315,0.0029486891727323,0.0023530072868021,0.0034647290557392,0.0019977717681471,0.0019738075354292,,,0.002670648596925451,0.05904650009859291,0.027158852358118768,0.018661906826395125,0.01820046609702941,
Llama-3.2-3B,gsm8kfull,overall,32,0.8407747777852583,0.0015176678571111,0.9,1318,gsm8kfull,0.8391737234307624,0.7734191641872198,0.8108580088177879,0.8232932618967331,0.8202774998476345,0.0021925881855837,0.0022255493181449,0.0021275336618133,0.0017460951584204,0.0014608050061098,,,0.0016010543544959788,0.06735561359803854,0.02991676896747042,0.0174815158885252,0.020497277937623792,
Llama-3.2-3B,gsm8kfull,overall,64,0.8462613585449099,0.0018277669507912,0.9,1318,gsm8kfull,0.8441358262034826,0.7736980484836944,0.8139777759571271,0.8260962527398416,0.8262073743888045,0.0018131998462465,0.0012074498702763,0.0033280467279709,0.0017362214172002,0.0015322091618017,,,0.0021255323414273164,0.07256331006121552,0.032283582587782855,0.020165105805068362,0.020053984156105376,
Llama-3.2-3B,gsm8kfull,overall,128,0.8493404359825014,0.0017586785613353,0.9,1318,gsm8kfull,0.8468922294980621,0.7741980695411361,0.8152201887206953,0.8293160407182599,0.831333143651998,0.0014437448375274,0.0014358120287059,0.0025290144995379,0.00144458353813,0.0014861185962501,,,0.0024482064844393303,0.0751423664413653,0.03412024726180607,0.02002439526424149,0.018007292330503466,
Llama-3.2-3B,gsm8kfull,overall,256,0.8514212929343613,0.00138536361228,0.9,1318,gsm8kfull,0.8484875549140425,0.7742707806877974,0.8165589172848146,0.8300687067948069,0.8345549865115495,0.0013847566707176,0.001009564517527,0.0034773006592664,0.0014035660851095,0.0019536940529746,,,0.0029337380203188212,0.07715051224656388,0.03486237564954675,0.021352586139554375,0.01686630642281184,
Llama-3.2-3B,gsm8kfull,overall,512,0.8525807200113691,0.0010296203856918,0.9,1318,gsm8kfull,0.8486269180018494,0.7744994520460108,0.8166150311791264,0.8304712527398416,0.8365847348676444,0.0009162140111506,0.0010136040810019,0.0023666429595926,0.0011907939056622,0.0011034906479899,,,0.003953802009519669,0.0780812679653583,0.035965688832242715,0.022109467271527516,0.01599598514372469,
Llama-3.2-3B,gsm8kfull,overall,1024,0.8537003667488107,0.0006683696983151,0.9,1318,gsm8kfull,0.8488713960978498,0.7747434033434244,0.8176783005222698,0.8307973992581353,0.8377936899342439,0.0009198830000124,0.001033900888953,0.0032080238814846,0.0007987980713315,0.0010255805714979,,,0.004828970650960884,0.07895696340538627,0.036022066226540916,0.02290296749067533,0.01590667681456681,
Llama-3.2-3B,gsm8kfull,overall,1536,0.8538774026794048,0.000672132711296,0.9,1318,gsm8kfull,0.8489409459535301,0.7747186393513296,0.817735204850943,0.8311867728882144,0.8383864441072332,0.0009469546247541,0.0006607848726787,0.0019256856942836,0.000867126972409,0.0010244890526875,,,0.004936456725874727,0.07915876332807525,0.03614219782846184,0.02269062979119041,0.015490958572171643,
Llama-3.2-3B,gsm8kfull,overall,2048,0.8541445371726188,0.0008535468678127,0.9,1318,gsm8kfull,0.848803426958027,0.7747054670377482,0.8170966110686871,0.8312057410217502,0.8388130163547461,0.0009326182898303,0.0010053793681717,0.0022862849119187,0.0008126467349364,0.0008031178525556,,,0.0053411102145918266,0.07943907013487062,0.037047926103931705,0.02293879615086869,0.015331520817872701,
Llama-3.2-3B,gsm8kfull,overall_md_compat,1,0.7846515639388966,0.0033929922718956,0.1,1258,gsm8kfull,0.7119303145440948,0.7846515639388966,0.737569556551061,0.7842574191838904,0.7842574191838904,0.0038454458740535,0.0033929922718956,0.0029803829328543,0.0039605094328231,0.0039605094328231,,,0.07272124939480173,0.0,0.04708200738783552,0.0003941447550062094,0.0003941447550062094,
Llama-3.2-3B,gsm8kfull,overall_md_compat,2,0.7843451914705718,0.0020739647873517,0.1,1258,gsm8kfull,0.7201030084273023,0.7843451914705718,0.741721318327073,0.7832356253312132,0.7832356253312132,0.0030461944780984,0.0020739647873517,0.0028377167314794,0.002850404194379,0.002850404194379,,,0.06424218304326945,0.0,0.0426238731434988,0.001109566139358642,0.001109566139358642,
Llama-3.2-3B,gsm8kfull,overall_md_compat,4,0.8229666263644008,0.0021744724901654,0.6,1258,gsm8kfull,0.8022031250613864,0.8000886002640626,0.7999931020596424,0.8134699037272562,0.8134699037272562,0.0040447468584708,0.0035540122641278,0.0031940027860797,0.0023607594226163,0.0023607594226163,,,0.02076350130301441,0.022878026100338178,0.022973524304758408,0.009496722637144517,0.009496722637144517,
Llama-3.2-3B,gsm8kfull,overall_md_compat,8,0.8507176581162194,0.0027469013759271,0.8,1258,gsm8kfull,0.8436509131966418,0.8065516453275642,0.8278610716232667,0.8414891085938878,0.8414891085938878,0.0029926944651156,0.0021173477687943,0.0036926745460681,0.0027531735219481,0.0027531735219481,,,0.007066744919577594,0.04416601278865517,0.022856586492952635,0.009228549522331542,0.009228549522331542,
Llama-3.2-3B,gsm8kfull,overall_md_compat,16,0.8683927273549591,0.0027885985949643,0.9,1258,gsm8kfull,0.8647394922919642,0.8095261993016959,0.8413572615870928,0.85171139836581,0.8520053105531045,0.0029149395337875,0.0024084667589958,0.0034901530747839,0.0020319058949869,0.0020072761084493,,,0.003653235062994864,0.0588665280532632,0.027035465767866307,0.01668132898914909,0.016387416801854626,
Llama-3.2-3B,gsm8kfull,overall_md_compat,32,0.878105535911629,0.0014886735394733,0.9,1258,gsm8kfull,0.875823805703637,0.8103072006349409,0.8481570547484243,0.8623629590725179,0.859175661289632,0.0021687360743779,0.0022780046552864,0.0021231987552994,0.0017709342147077,0.0014816313338268,,,0.002281730207991939,0.0677983352766881,0.0299484811632047,0.015742576839111067,0.018929874621997023,
Llama-3.2-3B,gsm8kfull,overall_md_compat,64,0.8839724969034807,0.0017990119608516,0.9,1258,gsm8kfull,0.8812184574872908,0.8105993862492124,0.8515074084347304,0.8653548401342521,0.8653340840840841,0.0018401236998822,0.0012359089969784,0.0033936794493425,0.0017625250389758,0.0015554463403172,,,0.0027540394161899018,0.07337311065426833,0.03246508846875029,0.018617656769228552,0.0186384128193966,
Llama-3.2-3B,gsm8kfull,overall_md_compat,128,0.8871755212490857,0.0017194894119484,0.9,1258,gsm8kfull,0.8841300124886619,0.8111232556877722,0.8528877409976062,0.8687160506094329,0.8706167196608372,0.0014344330995914,0.0014696535632086,0.002566857550255,0.0014722480324142,0.0015056390454724,,,0.003045508760423865,0.0760522655613135,0.034287780251479494,0.01845947063965281,0.016558801588248517,
Llama-3.2-3B,gsm8kfull,overall_md_compat,256,0.8891811850201881,0.0013687921758217,0.9,1258,gsm8kfull,0.8858248875064307,0.8111994347746558,0.8542756912917656,0.8695112391803568,0.8737842254018725,0.00139694111673,0.0010333595629574,0.0035425084075236,0.0014229173217577,0.0019948879013203,,,0.0033562975137573225,0.07798175024553222,0.03490549372842244,0.019669945839831282,0.015396959618315553,
Llama-3.2-3B,gsm8kfull,overall_md_compat,512,0.8902948905576157,0.0009599705783272,0.9,1258,gsm8kfull,0.8859455044535307,0.8114390125569494,0.8544669669606659,0.8700075075075075,0.8757683602720367,0.0009101776039005,0.0010374943373819,0.0023617309830454,0.0012059981500286,0.0011075062511296,,,0.0043493861040849735,0.07885587800066629,0.03582792359694975,0.020287383050108132,0.014526530285578931,
Llama-3.2-3B,gsm8kfull,overall_md_compat,1024,0.8913636062843068,0.0006482855674728,0.9,1258,gsm8kfull,0.8861685214976562,0.811694599051378,0.8554269343565966,0.8703955794029324,0.8769935744568098,0.000934502401724,0.0010582695332507,0.0032363390129559,0.0008101647063459,0.0010443491401847,,,0.005195084786650539,0.0796690072329288,0.03593667192771022,0.020968026881374335,0.014370031827496965,
Llama-3.2-3B,gsm8kfull,overall_md_compat,1536,0.8915408055548999,0.000655672390799,0.9,1258,gsm8kfull,0.8862297960441554,0.8116686539467826,0.855493177003886,0.8708101483836777,0.8775930710121886,0.0009492404738016,0.000676359316701,0.0019095317195305,0.0008838252306316,0.0010463632158571,,,0.00531100951074448,0.07987215160811734,0.036047628551013844,0.020730657171222244,0.013947734542711254,
Llama-3.2-3B,gsm8kfull,overall_md_compat,2048,0.891770998922275,0.0008687143016999,0.9,1258,gsm8kfull,0.8860939984569137,0.8116548533829508,0.8548903683645657,0.8708498940116587,0.8780201157039392,0.0009198488970649,0.0010290757712496,0.0022716297971697,0.0008318005043498,0.0008201561998624,,,0.005677000465361237,0.08011614553932411,0.03688063055770929,0.020921104910616273,0.01375088321833573,
Llama-3.2-3B,mathfull,L1,1,0.9657983044524482,0.0005544336102717,0.1,1689,mathfull,0.7877688976489955,0.9657983044524482,0.8466054878662811,0.9660277284389172,0.9660277284389172,0.0010546288282224,0.0005544336102717,0.0012785639241046,0.0011025562700433,0.0011025562700433,,,0.1780294068034527,0.0,0.1191928165861671,-0.00022942398646896844,-0.00022942398646896844,
Llama-3.2-3B,mathfull,L1,2,0.9667850811852724,0.0003838171423955,0.1,1689,mathfull,0.8037213840558083,0.9667850811852724,0.8551904487893948,0.9554951154529278,0.9554951154529278,0.0008109286778218,0.0003838171423955,0.0010199047821293,0.0005879025809271,0.0005879025809271,,,0.1630636971294641,0.0,0.11159463239587764,0.011289965732344642,0.011289965732344642,
Llama-3.2-3B,mathfull,L1,4,0.9935162582528267,0.0002547537709984,0.1,1689,mathfull,0.914266129065774,0.9935162582528267,0.9333039395553792,0.9847941747253453,0.9847941747253453,0.0012585753854436,0.0002547537709984,0.0008642406556001,0.0003592038949638,0.0003592038949638,,,0.07925012918705276,0.0,0.06021231869744759,0.008722083527481495,0.008722083527481495,
Llama-3.2-3B,mathfull,L1,8,0.999187553907631,0.0001425087347109,0.1,1689,mathfull,0.9604782739750496,0.999187553907631,0.9614889397489348,0.9909518552585818,0.9909518552585818,0.000545212233234,0.0001425087347109,0.0003455015529178,0.0001871230117621,0.0001871230117621,,,0.03870927993258144,0.0,0.03769861415869624,0.008235698649049272,0.008235698649049272,
Llama-3.2-3B,mathfull,L1,16,0.9999543615986852,8.651895201016537e-06,0.1,1689,mathfull,0.9779981790830604,0.9999543615986852,0.9716732865660788,0.9953076689033612,0.9945175893033348,0.0001660657573854,8.651895201016537e-06,0.0007273006412219,0.0002570791505914,0.000216753742918,,,0.02195618251562481,0.0,0.028281075032606462,0.004646692695324028,0.005436772295350445,
Llama-3.2-3B,mathfull,L1,32,1.0,0.0,0.1,1689,mathfull,0.9848144684593082,1.0,0.9763634392239178,0.9960368561278862,0.9961396454180644,0.0003238845125036,0.0,0.0002143495642144,0.0001683225392829,0.0001832420037309,,,0.015185531540691799,0.0,0.023636560776082227,0.003963143872113828,0.0038603545819355656,
Llama-3.2-3B,mathfull,L1,64,1.0,0.0,0.1,1689,mathfull,0.9878810194676816,1.0,0.9780030925163584,0.996833678705348,0.9963435793697782,0.0002542758559065,0.0,0.0003923095104478,0.0001062991954367,0.0001234794698451,,,0.012118980532318413,0.0,0.02199690748364158,0.003166321294651997,0.0036564206302217572,
Llama-3.2-3B,mathfull,L1,128,1.0,0.0,0.1,1689,mathfull,0.9893185481721712,1.0,0.9788422640416722,0.997031856456812,0.9962609367804748,0.0001818551503221,0.0,0.0005165162413611,8.255110222116106e-05,0.000102045198345,0.9958358003133152,0.0001898808838348,0.010681451827828758,0.0,0.021157735958327817,0.0029681435431879732,0.0037390632195252183,0.0041641996866848
Llama-3.2-3B,mathfull,L1,256,1.0,0.0,0.1,1689,mathfull,0.9897103809336364,1.0,0.9791654334996336,0.9971926189066508,0.9959385895664756,0.0001794401828723,0.0,0.0005634245623485,6.377894474265516e-05,8.166537624063527e-05,0.995464525386053,0.000216246930284,0.010289619066363609,0.0,0.020834566500366414,0.002807381093349215,0.004061410433524371,0.004535474613946988
Llama-3.2-3B,mathfull,L1,512,1.0,0.0,0.1,1689,mathfull,0.9897584863182048,1.0,0.9795539768369332,0.9972246891651864,0.9957387671863694,6.69219442111846e-05,0.0,0.0004802142883407,7.326446815138212e-05,9.416701852391588e-05,0.9952745708007052,8.890242675121825e-05,0.010241513681795156,0.0,0.020446023163066762,0.002775310834813638,0.0042612328136305555,0.004725429199294751
Llama-3.2-3B,mathfull,L1,1024,1.0,0.0,0.1,1689,mathfull,0.9896437734749978,1.0,0.9795626111972644,0.9972592263666864,0.9955175646339056,3.792999925121237e-05,0.0,0.0001806014849257,6.793729811742317e-05,5.471944200908902e-05,0.9951117525328608,9.725826643457434e-05,0.010356226525002232,0.0,0.0204373888027356,0.002740773633313598,0.004482435366094384,0.004888247467139228
Llama-3.2-3B,mathfull,L1,1536,1.0,0.0,0.1,1689,mathfull,0.989582099876445,1.0,0.9793825242480912,0.997308565225972,0.9954558910597988,2.7559179455763517e-05,0.0,0.0004157242046086,8.601109059414559e-05,4.415758996495623e-05,0.9951055851899704,0.0001661921439992,0.010417900123555035,0.0,0.020617475751908754,0.002691434774028001,0.004544108940201186,0.0048944148100296125
Llama-3.2-3B,mathfull,L1,2048,1.0,0.0,0.1,1689,mathfull,0.9895598973806132,1.0,0.9798968819001088,0.99729006315374,0.9953646141701205,8.183411066979336e-05,0.0,0.0004236912342851,7.166458696145776e-05,8.40789753468612e-05,0.9951610914020717,0.000110012930594,0.01044010261938677,0.0,0.020103118099891182,0.002709936846259975,0.004635385829879546,0.004838908597928349
Llama-3.2-3B,mathfull,L2,1,0.7045444439252218,0.0033107003532883,0.1,375,mathfull,0.4828555553961131,0.7045444439252218,0.5540777770909998,0.7048333333333332,0.7048333333333332,0.0020484868744952,0.0033107003532883,0.002380818506619,0.0018755739862179,0.0018755739862179,,,0.22168888852910867,0.0,0.15046666683422194,-0.0002888894081114479,-0.0002888894081114479,
Llama-3.2-3B,mathfull,L2,2,0.7149055554469427,0.0016864716167007,0.1,375,mathfull,0.5149722224159373,0.7149055554469427,0.5751888887219959,0.6962666666666668,0.6962666666666668,0.0019683515240121,0.0016864716167007,0.0036654349351209,0.0047330516348099,0.0047330516348099,,,0.19993333303100536,0.0,0.13971666672494676,0.018638888780275864,0.018638888780275864,
Llama-3.2-3B,mathfull,L2,4,0.8693879641691845,0.0028163049061277,0.1,375,mathfull,0.6540370416525337,0.8693879641691845,0.7145805599225893,0.839422222222222,0.839422222222222,0.002654751775755,0.0028163049061277,0.0041702143529045,0.0029519045954672,0.0029519045954672,,,0.21535092251665078,0.0,0.15480740424659523,0.029965741946962554,0.029965741946962554,
Llama-3.2-3B,mathfull,L2,8,0.949517767826716,0.001022114702602,0.1,375,mathfull,0.7833252533293433,0.949517767826716,0.8119384149776564,0.9100391534391538,0.9100391534391538,0.0022784538111109,0.001022114702602,0.0026522820250234,0.0020086459965354,0.0020086459965354,,,0.1661925144973727,0.0,0.13757935284905964,0.03947861438756228,0.03947861438756228,
Llama-3.2-3B,mathfull,L2,16,0.9839166684415606,0.0005784079903486,0.1,375,mathfull,0.8616105451923278,0.9839166684415606,0.8565547124412326,0.951767777777778,0.9476078835978842,0.0023534711298337,0.0005784079903486,0.0034621813500873,0.0016089361564574,0.0019412338327536,,,0.12230612324923273,0.0,0.12736195600032796,0.03214889066378257,0.03630878484367639,
Llama-3.2-3B,mathfull,L2,32,0.9956777786413828,0.0005140976997888,0.1,375,mathfull,0.9028296449167862,0.9956777786413828,0.8802248160557614,0.9678074074074078,0.9655272222222224,0.0023232440675979,0.0005140976997888,0.0021301354634447,0.0010736442307194,0.0015115373173456,,,0.09284813372459666,0.0,0.11545296258562143,0.027870371233975066,0.030150556419160424,
Llama-3.2-3B,mathfull,L2,64,0.9991888891326058,0.0003468375588067,0.1,375,mathfull,0.9210670376374488,0.9991888891326058,0.8897879639822577,0.9773759259259256,0.9727888888888891,0.0009917153174773,0.0003468375588067,0.001323147951325,0.0004057863371781,0.0003678264486091,,,0.07812185149515705,0.0,0.10940092515034816,0.021812963206680247,0.026400000243716693,
