model,dataset,baseline,stratum,N,mean,std6,n_pids
Phi-4-mini-instruct,math500,T0.1,L5,128,0.0411558978997423,0.0006804148669157,138
Phi-4-mini-instruct,math500,T0.1,L5,256,0.0400311998125381,0.0016415144229461,138
Phi-4-mini-instruct,math500,T0.1,overall,1,0.5738906366698533,0.0065744845452839,477
Phi-4-mini-instruct,math500,T0.1,overall,2,0.5779219085622676,0.0029323836489145,477
Phi-4-mini-instruct,math500,T0.1,overall,4,0.6141138204772372,0.0042940809525417,477
Phi-4-mini-instruct,math500,T0.1,overall,8,0.6325969921782448,0.0038970575180322,477
Phi-4-mini-instruct,math500,T0.1,overall,16,0.6414423472188467,0.0046249919175758,477
Phi-4-mini-instruct,math500,T0.1,overall,32,0.6476404110809618,0.0038315024109406,477
Phi-4-mini-instruct,math500,T0.1,overall,64,0.6503418356201017,0.0020084651966149,477
Phi-4-mini-instruct,math500,T0.1,overall,128,0.6510605930658558,0.0025738174325693,477
Phi-4-mini-instruct,math500,T0.1,overall,256,0.6499810739238776,0.0014432168644596,477
Phi-4-mini-instruct,math500,T1.0,L1,1,0.7632170542034992,0.006134717242191,215
Phi-4-mini-instruct,math500,T1.0,L1,2,0.7726162790270278,0.0017117140621444,215
Phi-4-mini-instruct,math500,T1.0,L1,4,0.8904522000819214,0.0028892663514974,215
Phi-4-mini-instruct,math500,T1.0,L1,8,0.9371083683630292,0.0012279588124882,215
Phi-4-mini-instruct,math500,T1.0,L1,16,0.9547571069394896,0.0009673793215272,215
Phi-4-mini-instruct,math500,T1.0,L1,32,0.9604521969261096,0.000546039568475,215
Phi-4-mini-instruct,math500,T1.0,L1,64,0.9621414730079876,0.0005557320651226,215
Phi-4-mini-instruct,math500,T1.0,L1,128,0.9631686047470386,0.0004559415913952,215
Phi-4-mini-instruct,math500,T1.0,L1,256,0.9630232558434092,0.0001375832249964,215
Phi-4-mini-instruct,math500,T1.0,L2,1,0.4679263556347222,0.0054838460974693,43
Phi-4-mini-instruct,math500,T1.0,L2,2,0.491279070041785,0.0071797035455214,43
Phi-4-mini-instruct,math500,T1.0,L2,4,0.6215520061610281,0.0074302434263336,43
Phi-4-mini-instruct,math500,T1.0,L2,8,0.7205782828513216,0.0032857074653574,43
Phi-4-mini-instruct,math500,T1.0,L2,16,0.779140829180851,0.0016102512239597,43
Phi-4-mini-instruct,math500,T1.0,L2,32,0.8075500661146272,0.0058068778191685,43
Phi-4-mini-instruct,math500,T1.0,L2,64,0.829618863891377,0.0025962230625676,43
Phi-4-mini-instruct,math500,T1.0,L2,128,0.8443313955163309,0.0058277452549628,43
Phi-4-mini-instruct,math500,T1.0,L2,256,0.853924418557724,0.0066282892084392,43
Phi-4-mini-instruct,math500,T1.0,L3,1,0.407916666712198,0.0101482084865719,30
Phi-4-mini-instruct,math500,T1.0,L3,2,0.436249999438102,0.0033952598017373,30
Phi-4-mini-instruct,math500,T1.0,L3,4,0.53120371122948,0.012031874160737,30
Phi-4-mini-instruct,math500,T1.0,L3,8,0.6476332691808542,0.0158950977299199,30
Phi-4-mini-instruct,math500,T1.0,L3,16,0.713052473243119,0.0086276803816398,30
Phi-4-mini-instruct,math500,T1.0,L3,32,0.7671412055949783,0.0064050859176712,30
Phi-4-mini-instruct,math500,T1.0,L3,64,0.8037500008319814,0.0076779309112352,30
Phi-4-mini-instruct,math500,T1.0,L3,128,0.8212037057926258,0.003509980844169,30
Phi-4-mini-instruct,math500,T1.0,L3,256,0.8315972225274891,0.0059827107092979,30
Phi-4-mini-instruct,math500,T1.0,L4,1,0.2584967327127659,0.0087341141624528,51
Phi-4-mini-instruct,math500,T1.0,L4,2,0.2777777779421288,0.0070333599162191,51
Phi-4-mini-instruct,math500,T1.0,L4,4,0.3308551246939483,0.0111981968203088,51
Phi-4-mini-instruct,math500,T1.0,L4,8,0.4124533159283958,0.0074440330022809,51
Phi-4-mini-instruct,math500,T1.0,L4,16,0.4604081443474427,0.0052892748539915,51
Phi-4-mini-instruct,math500,T1.0,L4,32,0.4887889046008923,0.0042175886093325,51
Phi-4-mini-instruct,math500,T1.0,L4,64,0.4983115473737806,0.0050508212956714,51
Phi-4-mini-instruct,math500,T1.0,L4,128,0.4875367653763129,0.0068852033856172,51
Phi-4-mini-instruct,math500,T1.0,L4,256,0.4803921573223193,0.0038107293421122,51
Phi-4-mini-instruct,math500,T1.0,L5,1,0.099245169494697,0.0032797695688846,138
Phi-4-mini-instruct,math500,T1.0,L5,2,0.1113979469395382,0.0027613690476554,138
Phi-4-mini-instruct,math500,T1.0,L5,4,0.1265574702278796,0.003463670871882,138
Phi-4-mini-instruct,math500,T1.0,L5,8,0.1449051442722551,0.0037731596204927,138
Phi-4-mini-instruct,math500,T1.0,L5,16,0.1545470512282566,0.0016795720926613,138
Phi-4-mini-instruct,math500,T1.0,L5,32,0.1592004323695394,0.0033083789405141,138
Phi-4-mini-instruct,math500,T1.0,L5,64,0.161141304857129,0.0014477964061406,138
Phi-4-mini-instruct,math500,T1.0,L5,128,0.1587736517256171,0.0014145270572618,138
Phi-4-mini-instruct,math500,T1.0,L5,256,0.1582830113253066,0.0016182748834228,138
Phi-4-mini-instruct,math500,T1.0,overall,1,0.4681953180419928,0.0061171563074871,477
Phi-4-mini-instruct,math500,T1.0,overall,2,0.4818964011288377,0.0037666455128065,477
Phi-4-mini-instruct,math500,T1.0,overall,4,0.5627853519292673,0.0058925928775097,477
Phi-4-mini-instruct,math500,T1.0,overall,8,0.6140968395345977,0.0052522942076937,477
Phi-4-mini-instruct,math500,T1.0,overall,16,0.6393620886274202,0.0030239760668286,477
Phi-4-mini-instruct,math500,T1.0,overall,32,0.6522725474874924,0.0032897983007346,477
Phi-4-mini-instruct,math500,T1.0,overall,64,0.6589054860699216,0.0027907714628634,477
Phi-4-mini-instruct,math500,T1.0,overall,128,0.6599554510983677,0.0030947700099956,477
Phi-4-mini-instruct,math500,T1.0,overall,256,0.6605025624035019,0.0029206941810761,477
Phi-4-mini-instruct,math500,equal_mix,L1,1,0.9644961240310072,0.0021080425799826,215
Phi-4-mini-instruct,math500,equal_mix,L1,2,0.9551453488372094,0.0012506082889866,215
Phi-4-mini-instruct,math500,equal_mix,L1,4,0.9839744832041344,0.0011348287945964,215
Phi-4-mini-instruct,math500,equal_mix,L1,8,0.9912768318567738,0.0003607184432598,215
Phi-4-mini-instruct,math500,equal_mix,L1,16,0.9941618217054264,0.0001931918802071,215
Phi-4-mini-instruct,math500,equal_mix,L1,32,0.9945607235142117,0.0003197772295111,215
Phi-4-mini-instruct,math500,equal_mix,L1,64,0.9951162790697676,9.728604959691988e-05,215
Phi-4-mini-instruct,math500,equal_mix,L1,128,0.9953488372093025,0.0,215
Phi-4-mini-instruct,math500,equal_mix,L1,256,0.9953488372093025,0.0,215
Phi-4-mini-instruct,math500,equal_mix,L2,1,0.6875,0.0044544142579949,43
Phi-4-mini-instruct,math500,equal_mix,L2,2,0.6978682170542637,0.0069126578572588,43
Phi-4-mini-instruct,math500,equal_mix,L2,4,0.8261627906976745,0.0101656477514755,43
Phi-4-mini-instruct,math500,equal_mix,L2,8,0.8703602574750829,0.0067378030704968,43
Phi-4-mini-instruct,math500,equal_mix,L2,16,0.9058624031007754,0.0048097558125651,43
Phi-4-mini-instruct,math500,equal_mix,L2,32,0.922141472868217,0.0032496654291046,43
Phi-4-mini-instruct,math500,equal_mix,L2,64,0.9354166666666668,0.0012792899739973,43
Phi-4-mini-instruct,math500,equal_mix,L2,128,0.9421996124031008,0.0027480797825821,43
Phi-4-mini-instruct,math500,equal_mix,L2,256,0.9492248062015504,0.0015011563357392,43
Phi-4-mini-instruct,math500,equal_mix,L3,1,0.4866666666666666,0.0085634883857767,30
Phi-4-mini-instruct,math500,equal_mix,L3,2,0.5109027777777777,0.0088247468749764,30
Phi-4-mini-instruct,math500,equal_mix,L3,4,0.6688194444444445,0.0127035130506156,30
Phi-4-mini-instruct,math500,equal_mix,L3,8,0.79984375,0.0055505257045589,30
Phi-4-mini-instruct,math500,equal_mix,L3,16,0.8597685185185187,0.0069717057503855,30
Phi-4-mini-instruct,math500,equal_mix,L3,32,0.906226851851852,0.0105176280106872,30
Phi-4-mini-instruct,math500,equal_mix,L3,64,0.9261805555555556,0.0035494196187024,30
Phi-4-mini-instruct,math500,equal_mix,L3,128,0.9405324074074076,0.0033140840804331,30
Phi-4-mini-instruct,math500,equal_mix,L3,256,0.950277777777778,0.0043990739766286,30
Phi-4-mini-instruct,math500,equal_mix,L4,1,0.289297385620915,0.0079188542880858,51
Phi-4-mini-instruct,math500,equal_mix,L4,2,0.3094362745098039,0.0035101256835752,51
Phi-4-mini-instruct,math500,equal_mix,L4,4,0.3777709694989106,0.0099258962106432,51
Phi-4-mini-instruct,math500,equal_mix,L4,8,0.4654634492685963,0.0127970371675936,51
Phi-4-mini-instruct,math500,equal_mix,L4,16,0.4985713799408653,0.0053112771284501,51
Phi-4-mini-instruct,math500,equal_mix,L4,32,0.5306726579520699,0.0053693433682835,51
Phi-4-mini-instruct,math500,equal_mix,L4,64,0.5409313725490196,0.0070731064648736,51
Phi-4-mini-instruct,math500,equal_mix,L4,128,0.549537037037037,0.0023244385365262,51
Phi-4-mini-instruct,math500,equal_mix,L4,256,0.5547657952069717,0.0056446306457504,51
Phi-4-mini-instruct,math500,equal_mix,L5,1,0.0517814009661835,0.0008135382599823,138
Phi-4-mini-instruct,math500,equal_mix,L5,2,0.0631944444444444,0.0022826566209216,138
Phi-4-mini-instruct,math500,equal_mix,L5,4,0.0730475040257648,0.0021136487772352,138
Phi-4-mini-instruct,math500,equal_mix,L5,8,0.1032522788704853,0.0042681632696657,138
Phi-4-mini-instruct,math500,equal_mix,L5,16,0.1014419862042144,0.0026530792565853,138
Phi-4-mini-instruct,math500,equal_mix,L5,32,0.1142002027260179,0.0027557471444883,138
Phi-4-mini-instruct,math500,equal_mix,L5,64,0.1115625,0.0026257659018637,138
Phi-4-mini-instruct,math500,equal_mix,L5,128,0.1182996175523349,0.0026320540284528,138
Phi-4-mini-instruct,math500,equal_mix,L5,256,0.1153230676328502,0.0016624112077324,138
Phi-4-mini-instruct,math500,equal_mix,overall,1,0.5732267645003492,0.003911515946027,477
Phi-4-mini-instruct,math500,equal_mix,overall,2,0.5769261006289309,0.0035686497013343,477
Phi-4-mini-instruct,math500,equal_mix,overall,4,0.6215743652457489,0.0056455599934696,477
Phi-4-mini-instruct,math500,equal_mix,overall,8,0.6552049744600845,0.0053729439418053,477
Phi-4-mini-instruct,math500,equal_mix,overall,16,0.6664907023662919,0.0031955706928873,477
Phi-4-mini-instruct,math500,equal_mix,overall,32,0.6781831823400218,0.0036379689481021,477
Phi-4-mini-instruct,math500,equal_mix,overall,64,0.6812189902166318,0.0028788577798838,477
Phi-4-mini-instruct,math500,equal_mix,overall,128,0.685707110412299,0.0019883337030537,477
Phi-4-mini-instruct,math500,equal_mix,overall,256,0.6866512345679012,0.0023720011247093,477
Phi-4-mini-instruct,math500,random_T,L1,1,0.842674419445585,0.003025937781921,215
Phi-4-mini-instruct,math500,random_T,L1,2,0.8475387607318486,0.0024395523575227,215
Phi-4-mini-instruct,math500,random_T,L1,4,0.9284318505808016,0.0023428980193217,215
Phi-4-mini-instruct,math500,random_T,L1,8,0.9594233832184892,0.0012682241646402,215
Phi-4-mini-instruct,math500,random_T,L1,16,0.96905491126398,0.0009338776917931,215
Phi-4-mini-instruct,math500,random_T,L1,32,0.9737241614465564,0.0006898156566642,215
Phi-4-mini-instruct,math500,random_T,L1,64,0.9745897942663048,0.0011761134723999,215
Phi-4-mini-instruct,math500,random_T,L1,128,0.9748934108865008,0.0016159934226687,215
Phi-4-mini-instruct,math500,random_T,L1,256,0.9758914733320012,0.0017127662653511,215
Phi-4-mini-instruct,math500,random_T,L2,1,0.5504844963565008,0.0124446667576414,43
Phi-4-mini-instruct,math500,random_T,L2,2,0.5711724812150464,0.0058383699763334,43
Phi-4-mini-instruct,math500,random_T,L2,4,0.6990956128971982,0.0046976300049021,43
Phi-4-mini-instruct,math500,random_T,L2,8,0.7833389890517375,0.0110568015626129,43
Phi-4-mini-instruct,math500,random_T,L2,16,0.8293846902516924,0.0051542512267078,43
Phi-4-mini-instruct,math500,random_T,L2,32,0.8481023930764012,0.0034665568399194,43
Phi-4-mini-instruct,math500,random_T,L2,64,0.8555555571765864,0.0064292230509315,43
Phi-4-mini-instruct,math500,random_T,L2,128,0.8655038763617361,0.007552919541224,43
Phi-4-mini-instruct,math500,random_T,L2,256,0.8725775193220886,0.0043455818048027,43
Phi-4-mini-instruct,math500,random_T,L3,1,0.4652777762048775,0.0152266820856466,30
Phi-4-mini-instruct,math500,random_T,L3,2,0.4763194440139665,0.0124956014649561,30
Phi-4-mini-instruct,math500,random_T,L3,4,0.602893520726098,0.0077574957526087,30
Phi-4-mini-instruct,math500,random_T,L3,8,0.7013014242053032,0.0058017887651406,30
Phi-4-mini-instruct,math500,random_T,L3,16,0.7658655229541992,0.0158612694360189,30
Phi-4-mini-instruct,math500,random_T,L3,32,0.8086226854059432,0.0083470278555638,30
Phi-4-mini-instruct,math500,random_T,L3,64,0.8372222224871319,0.007296628803866,30
Phi-4-mini-instruct,math500,random_T,L3,128,0.8522222232487467,0.0105825665132314,30
Phi-4-mini-instruct,math500,random_T,L3,256,0.8571527774135271,0.0082387001915589,30
Phi-4-mini-instruct,math500,random_T,L4,1,0.2889705886942596,0.0067835067800652,51
Phi-4-mini-instruct,math500,random_T,L4,2,0.3072303918592047,0.006484221342978,51
Phi-4-mini-instruct,math500,random_T,L4,4,0.3584558864449778,0.0098094008769106,51
Phi-4-mini-instruct,math500,random_T,L4,8,0.4216412826642102,0.0101289674898973,51
Phi-4-mini-instruct,math500,random_T,L4,16,0.4624827560493905,0.0071280412360246,51
Phi-4-mini-instruct,math500,random_T,L4,32,0.4960329153672396,0.005219431032461,51
Phi-4-mini-instruct,math500,random_T,L4,64,0.4990876895813819,0.0055741891339047,51
Phi-4-mini-instruct,math500,random_T,L4,128,0.5052355665597894,0.0072178221930514,51
Phi-4-mini-instruct,math500,random_T,L4,256,0.5063044659038579,0.0020496052185936,51
Phi-4-mini-instruct,math500,random_T,L5,1,0.0883756047204712,0.0028098208929504,138
Phi-4-mini-instruct,math500,random_T,L5,2,0.0962258457590866,0.0015293403404668,138
Phi-4-mini-instruct,math500,random_T,L5,4,0.1033715804243586,0.0024841836036708,138
Phi-4-mini-instruct,math500,random_T,L5,8,0.1120650743411016,0.0030213318800754,138
Phi-4-mini-instruct,math500,random_T,L5,16,0.1158898257071732,0.0029977345560346,138
Phi-4-mini-instruct,math500,random_T,L5,32,0.1230447007459026,0.0030009472484564,138
Phi-4-mini-instruct,math500,random_T,L5,64,0.1264399660645493,0.0041031546918772,138
Phi-4-mini-instruct,math500,random_T,L5,128,0.1265373392056467,0.0028131995655106,138
Phi-4-mini-instruct,math500,random_T,L5,256,0.1259108295997127,0.0040780063887476,138
Phi-4-mini-instruct,math500,random_T,overall,1,0.5151729565725554,0.006314585840151,477
Phi-4-mini-instruct,math500,random_T,overall,2,0.5241483234163246,0.0045549395984401,477
Phi-4-mini-instruct,math500,random_T,overall,4,0.5876463168941093,0.0045079731659417,477
Phi-4-mini-instruct,math500,random_T,overall,8,0.6246694597951902,0.0052414691979156,477
Phi-4-mini-instruct,math500,random_T,overall,16,0.642695450308833,0.0051616707630476,477
Phi-4-mini-instruct,math500,random_T,overall,32,0.6548335965663249,0.003346318937626,477
Phi-4-mini-instruct,math500,random_T,overall,64,0.6590032471405052,0.0039863562123913,477
Phi-4-mini-instruct,math500,random_T,overall,128,0.6616657933470508,0.0046068204153635,477
Phi-4-mini-instruct,math500,random_T,overall,256,0.6629964479360441,0.0035431517315518,477
Qwen2.5-3B,aime,T0.1,L1,1,0.9375,0.032755405010343186,3
Qwen2.5-3B,aime,T0.1,L1,2,0.9527777797645993,0.010825313723668318,3
Qwen2.5-3B,aime,T0.1,L1,4,0.996180557542377,0.006686165799343605,3
Qwen2.5-3B,aime,T0.1,L1,8,1.0,0.0,3
Qwen2.5-3B,aime,T0.1,L1,16,1.0,0.0,3
Qwen2.5-3B,aime,T0.1,L1,32,1.0,0.0,3
Qwen2.5-3B,aime,T0.1,L1,64,1.0,0.0,3
Qwen2.5-3B,aime,T0.1,L1,128,1.0,0.0,3
Qwen2.5-3B,aime,T0.1,L1,256,1.0,0.0,3
Qwen2.5-3B,aime,T0.1,L2,1,,,0
Qwen2.5-3B,aime,T0.1,L2,2,,,0
Qwen2.5-3B,aime,T0.1,L2,4,,,0
Qwen2.5-3B,aime,T0.1,L2,8,,,0
Qwen2.5-3B,aime,T0.1,L2,16,,,0
Qwen2.5-3B,aime,T0.1,L2,32,,,0
Qwen2.5-3B,aime,T0.1,L2,64,,,0
Qwen2.5-3B,aime,T0.1,L2,128,,,0
Qwen2.5-3B,aime,T0.1,L2,256,,,0
Qwen2.5-3B,aime,T0.1,L3,1,0.49583333068423796,0.08518770416644669,3
Qwen2.5-3B,aime,T0.1,L3,2,0.5402777791023254,0.05435863283559895,3
Qwen2.5-3B,aime,T0.1,L3,4,0.7193287048074933,0.04282813689314042,3
Qwen2.5-3B,aime,T0.1,L3,8,0.8923296895292069,0.029417204370622847,3
Qwen2.5-3B,aime,T0.1,L3,16,0.9888888895511627,0.012638134648573603,3
Qwen2.5-3B,aime,T0.1,L3,32,0.9937500026490954,0.007569128510152528,3
Qwen2.5-3B,aime,T0.1,L3,64,1.0,0.0,3
Qwen2.5-3B,aime,T0.1,L3,128,1.0,0.0,3
Qwen2.5-3B,aime,T0.1,L3,256,1.0,0.0,3
Qwen2.5-3B,aime,T0.1,L4,1,0.2770833342025677,0.08832939913158201,2
Qwen2.5-3B,aime,T0.1,L4,2,0.3114583330849806,0.04161454865172186,2
Qwen2.5-3B,aime,T0.1,L4,4,0.40399306267499924,0.05069897132079123,2
Qwen2.5-3B,aime,T0.1,L4,8,0.594151775042216,0.06403945140328149,2
Qwen2.5-3B,aime,T0.1,L4,16,0.7377430448929468,0.036235838713853885,2
Qwen2.5-3B,aime,T0.1,L4,32,0.8572916686534882,0.047461605198147766,2
Qwen2.5-3B,aime,T0.1,L4,64,0.8864583323399227,0.07354490491628665,2
Qwen2.5-3B,aime,T0.1,L4,128,0.9395833363135655,0.04699291107136559,2
Qwen2.5-3B,aime,T0.1,L4,256,0.9833333293596904,0.027195289307158595,2
Qwen2.5-3B,aime,T0.1,L5,1,0.01871212151353103,0.003777673883885809,55
Qwen2.5-3B,aime,T0.1,L5,2,0.022500000154655923,0.004737013943419138,55
Qwen2.5-3B,aime,T0.1,L5,4,0.020845960170933646,0.00387519990697855,55
Qwen2.5-3B,aime,T0.1,L5,8,0.021362824511544913,0.00355989469442203,55
Qwen2.5-3B,aime,T0.1,L5,16,0.020092655555345063,0.0033093088260161578,55
Qwen2.5-3B,aime,T0.1,L5,32,0.022554438899863808,0.0028338400956548263,55
Qwen2.5-3B,aime,T0.1,L5,64,0.022744528662102904,0.0034491875543900363,55
Qwen2.5-3B,aime,T0.1,L5,128,0.023560606310087603,0.0030922226607274454,55
Qwen2.5-3B,aime,T0.1,L5,256,0.023112373804729976,0.0012566243588871446,55
Qwen2.5-3B,aime,T0.1,overall,1,0.09338624355082625,0.025628185468604847,63
Qwen2.5-3B,aime,T0.1,overall,2,0.100628307163124,0.014861182002593383,63
Qwen2.5-3B,aime,T0.1,overall,4,0.1127149479650946,0.013571432614381549,63
Qwen2.5-3B,aime,T0.1,overall,8,0.12762298360011146,0.01350791959000995,63
Qwen2.5-3B,aime,T0.1,overall,16,0.13567061609497397,0.00767139939491436,63
Qwen2.5-3B,aime,T0.1,overall,32,0.14184646801185355,0.009013894731041723,63
Qwen2.5-3B,aime,T0.1,overall,64,0.14323596414437303,0.01349428761652706,63
Qwen2.5-3B,aime,T0.1,overall,128,0.14563492094733252,0.008857396367610052,63
Qwen2.5-3B,aime,T0.1,overall,256,0.14663249552348456,0.004985722924231789,63
Qwen2.5-3B,aime,T1.0,L1,1,0.6597222222222222,0.04103691779577308,3
Qwen2.5-3B,aime,T1.0,L1,2,0.684722226527002,0.03073181895216504,3
Qwen2.5-3B,aime,T1.0,L1,4,0.8136574029922484,0.038788000682065324,3
Qwen2.5-3B,aime,T1.0,L1,8,0.9028521809313031,0.02890029988414272,3
Qwen2.5-3B,aime,T1.0,L1,16,0.97731480995814,0.028450195145103226,3
Qwen2.5-3B,aime,T1.0,L1,32,0.9930555522441864,0.01343710191516688,3
Qwen2.5-3B,aime,T1.0,L1,64,1.0,0.0,3
Qwen2.5-3B,aime,T1.0,L1,128,1.0,0.0,3
Qwen2.5-3B,aime,T1.0,L1,256,1.0,0.0,3
Qwen2.5-3B,aime,T1.0,L2,1,,,0
Qwen2.5-3B,aime,T1.0,L2,2,,,0
Qwen2.5-3B,aime,T1.0,L2,4,,,0
Qwen2.5-3B,aime,T1.0,L2,8,,,0
Qwen2.5-3B,aime,T1.0,L2,16,,,0
Qwen2.5-3B,aime,T1.0,L2,32,,,0
Qwen2.5-3B,aime,T1.0,L2,64,,,0
Qwen2.5-3B,aime,T1.0,L2,128,,,0
Qwen2.5-3B,aime,T1.0,L2,256,,,0
Qwen2.5-3B,aime,T1.0,L3,1,0.2416666690260171,0.0884276257991801,3
Qwen2.5-3B,aime,T1.0,L3,2,0.2999999990893734,0.048412292084091424,3
Qwen2.5-3B,aime,T1.0,L3,4,0.3731481573647923,0.04912525638461011,3
Qwen2.5-3B,aime,T1.0,L3,8,0.49125329974210924,0.05457351407142744,3
Qwen2.5-3B,aime,T1.0,L3,16,0.5981647146658765,0.03634326662370754,3
Qwen2.5-3B,aime,T1.0,L3,32,0.6837918894986311,0.047446640427720094,3
Qwen2.5-3B,aime,T1.0,L3,64,0.6965740741127067,0.022511144768309815,3
Qwen2.5-3B,aime,T1.0,L3,128,0.7225925938950644,0.04440831697616975,3
Qwen2.5-3B,aime,T1.0,L3,256,0.7312500017384688,0.031208307819617444,3
Qwen2.5-3B,aime,T1.0,L4,1,0.08125000105549884,0.05092887281899135,2
Qwen2.5-3B,aime,T1.0,L4,2,0.09062500065192575,0.03711609193177565,2
Qwen2.5-3B,aime,T1.0,L4,4,0.1480902836968501,0.05275470466023497,2
Qwen2.5-3B,aime,T1.0,L4,8,0.147958834345142,0.03258793374946975,2
Qwen2.5-3B,aime,T1.0,L4,16,0.199449303249518,0.04641512428765892,2
Qwen2.5-3B,aime,T1.0,L4,32,0.28304811132450897,0.05951146310547073,2
Qwen2.5-3B,aime,T1.0,L4,64,0.24739583395421505,0.07028021666938945,2
Qwen2.5-3B,aime,T1.0,L4,128,0.25520833457509673,0.07767788622073198,2
Qwen2.5-3B,aime,T1.0,L4,256,0.2204861119389534,0.07133198479941696,2
Qwen2.5-3B,aime,T1.0,L5,1,0.01636363665827292,0.003962741400282649,55
Qwen2.5-3B,aime,T1.0,L5,2,0.02178030328147787,0.005456593597315586,55
Qwen2.5-3B,aime,T1.0,L5,4,0.025220960269992515,0.004634085171176506,55
Qwen2.5-3B,aime,T1.0,L5,8,0.02548322524790733,0.004728355222957027,55
Qwen2.5-3B,aime,T1.0,L5,16,0.0242778413350496,0.004764652048840898,55
Qwen2.5-3B,aime,T1.0,L5,32,0.022359878265750394,0.004371833013852195,55
Qwen2.5-3B,aime,T1.0,L5,64,0.021403078693952915,0.004833887218388528,55
Qwen2.5-3B,aime,T1.0,L5,128,0.018320075908647517,0.00523691424116061,55
Qwen2.5-3B,aime,T1.0,L5,256,0.017733585686338184,0.003845334341441401,55
Qwen2.5-3B,aime,T1.0,overall,1,0.05978836019144012,0.023422145137990166,63
Qwen2.5-3B,aime,T1.0,overall,2,0.06878306918467081,0.01504352704556607,63
Qwen2.5-3B,aime,T1.0,overall,4,0.08323412798911763,0.01713653303382859,63
Qwen2.5-3B,aime,T1.0,overall,8,0.09333034125945117,0.01532405932683994,63
Qwen2.5-3B,aime,T1.0,overall,16,0.10254949926664783,0.013771417620406469,63
Qwen2.5-3B,aime,T1.0,overall,32,0.10835606115069432,0.015649766712461145,63
Qwen2.5-3B,aime,T1.0,overall,64,0.10732830505418987,0.01418921356296805,63
Qwen2.5-3B,aime,T1.0,overall,128,0.10612378771128571,0.017589857177343987,63
Qwen2.5-3B,aime,T1.0,overall,256,0.10492173717209384,0.014860004023051227,63
Qwen2.5-3B,aime,equal_mix,L1,1,0.9430555555555555,0.025954019170662358,3
Qwen2.5-3B,aime,equal_mix,L1,2,0.8881944444444444,0.030290835614459704,3
Qwen2.5-3B,aime,equal_mix,L1,4,0.9652777777777778,0.024146303681546778,3
Qwen2.5-3B,aime,equal_mix,L1,8,0.9879629629629628,0.009702360664762733,3
Qwen2.5-3B,aime,equal_mix,L1,16,0.9972222222222222,0.005892556509887853,3
Qwen2.5-3B,aime,equal_mix,L1,32,1.0,0.0,3
Qwen2.5-3B,aime,equal_mix,L1,64,1.0,0.0,3
Qwen2.5-3B,aime,equal_mix,L1,128,1.0,0.0,3
Qwen2.5-3B,aime,equal_mix,L1,256,1.0,0.0,3
Qwen2.5-3B,aime,equal_mix,L2,1,,,0
